loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_default
15000,15000,36,8.38,472.68,B,B1,10+ years,OWN,218000,Source Verified,01-12-2015,Fully Paid,debt_consolidation,NY,17.69,0,725,729,12,0,22905,66.4,35,0
18000,18000,60,11.99,400.31,B,B5,5 years,MORTGAGE,103000,Not Verified,01-11-2017,Fully Paid,credit_card,IN,23.91,1,670,674,13,0,40098,66,40,0
12000,12000,36,12.29,400.24,C,C1,10+ years,MORTGAGE,100000,Not Verified,01-03-2015,Fully Paid,credit_card,NV,13.54,0,665,669,15,0,19038,57.7,36,0
15000,15000,36,11.14,492.08,B,B2,5 years,RENT,60000,Source Verified,01-04-2013,Fully Paid,car,HI,21.26,0,725,729,17,0,13546,24.9,28,0
35000,35000,36,20.75,1314.14,E,E2,10+ years,RENT,105000,Verified,01-05-2016,Fully Paid,debt_consolidation,ND,28.41,0,665,669,15,1,15858,89.6,18,0
24000,24000,60,7.26,478.18,A,A4,10+ years,MORTGAGE,160000,Verified,01-07-2015,Fully Paid,credit_card,TX,21.89,0,705,709,17,0,43221,45.6,45,0
25000,25000,36,7.24,774.68,A,A3,10+ years,MORTGAGE,165000,Not Verified,01-01-2017,Fully Paid,debt_consolidation,CA,16.49,0,725,729,14,0,28749,48.3,38,0
10000,10000,60,13.18,228.46,C,C3,10+ years,OWN,45000,Not Verified,01-11-2015,Charged Off,debt_consolidation,NJ,16,0,660,664,7,1,9715,51.4,13,1
35000,35000,60,20.75,941.96,E,E2,9 years,MORTGAGE,83000,Verified,01-02-2016,Fully Paid,debt_consolidation,WA,31.74,0,670,674,14,0,44106,69,24,0
15000,15000,60,15.05,357.25,C,C4,7 years,RENT,79000,Not Verified,01-08-2017,Charged Off,debt_consolidation,NY,7.52,0,690,694,7,0,2510,31.8,12,1
26000,26000,60,12.49,584.82,B,B5,10+ years,MORTGAGE,104000,Source Verified,01-10-2014,Fully Paid,debt_consolidation,TX,14.3,0,695,699,12,0,32717,93.2,35,0
21000,21000,36,11.99,697.41,B,B5,10+ years,RENT,30000,Verified,01-02-2018,Charged Off,debt_consolidation,NY,48.2,0,705,709,8,1,4976,50.8,12,1
14000,14000,60,13.35,321.06,C,C2,2 years,MORTGAGE,80000,Source Verified,01-08-2014,Fully Paid,credit_card,NY,10.88,0,700,704,6,2,19890,71.5,13,0
3300,3300,36,6.62,101.33,A,A2,7 years,OWN,47500,Not Verified,01-01-2012,Fully Paid,debt_consolidation,LA,12.86,0,760,764,6,0,3273,16,15,0
10700,10700,36,12.59,358.42,C,C2,Unknown,MORTGAGE,51324,Verified,01-11-2015,Fully Paid,debt_consolidation,SC,32.42,0,670,674,11,1,10181,85.6,15,0
1200,1200,36,8.24,37.74,B,B1,10+ years,RENT,35484,Not Verified,01-01-2017,Fully Paid,debt_consolidation,CO,24.08,0,730,734,7,0,11214,71,37,0
8000,8000,36,12.12,266.18,B,B3,1 year,RENT,48000,Not Verified,01-11-2012,Fully Paid,debt_consolidation,CA,17.08,0,685,689,7,0,6884,59.9,15,0
10000,10000,60,30.65,327.54,F,F4,5 years,MORTGAGE,43000,Verified,01-09-2017,Charged Off,other,MN,30.95,0,660,664,13,0,11799,82.4,43,1
10000,10000,60,15.61,241.12,D,D1,10+ years,MORTGAGE,23000,Source Verified,01-10-2014,Fully Paid,debt_consolidation,PA,30.9,0,675,679,4,0,9808,78.5,6,0
10400,10400,36,15.05,360.78,C,C4,< 1 year,RENT,30000,Source Verified,01-07-2017,Fully Paid,debt_consolidation,OR,19.28,0,685,689,3,0,6373,91,4,0
21600,21600,60,12.69,488.05,C,C2,10+ years,MORTGAGE,65000,Source Verified,01-03-2015,Fully Paid,debt_consolidation,MI,12.32,0,715,719,8,0,13622,55.6,21,0
18000,18000,36,17.57,646.87,D,D4,10+ years,MORTGAGE,79500,Verified,01-11-2015,Fully Paid,debt_consolidation,TX,29.61,0,660,664,20,0,14534,80.3,39,0
30000,30000,60,23.63,856.61,F,F3,8 years,RENT,200000,Source Verified,01-09-2012,Fully Paid,debt_consolidation,MI,14.45,0,695,699,9,0,89057,96.8,17,0
20000,20000,36,8.18,628.39,B,B1,6 years,MORTGAGE,100000,Not Verified,01-08-2015,Fully Paid,debt_consolidation,FL,3.94,0,720,724,10,0,10391,26.4,22,0
25000,25000,36,6.11,761.8,A,A1,2 years,OWN,108200,Verified,01-07-2018,Fully Paid,debt_consolidation,IL,22.15,0,705,709,12,0,37606,50.2,35,0
6625,6625,36,19.97,246.11,D,D5,Unknown,MORTGAGE,21000,Source Verified,01-01-2014,Charged Off,vacation,AR,32.57,0,660,664,11,0,6460,60.4,50,1
20000,20000,36,11.05,655.25,B,B4,3 years,MORTGAGE,66000,Not Verified,01-05-2018,Fully Paid,debt_consolidation,WV,13.09,0,685,689,10,0,18843,59.6,29,0
31100,31100,60,25.89,929.13,G,G3,10+ years,RENT,82000,Verified,01-02-2015,Fully Paid,debt_consolidation,CA,19.45,0,680,684,10,0,22922,82.2,21,0
12000,12000,60,29.69,385.96,F,F2,10+ years,MORTGAGE,60000,Not Verified,01-08-2018,Fully Paid,debt_consolidation,TX,13.35,1,675,679,6,0,20342,87.6,17,0
20000,20000,36,13.99,683.46,C,C3,10+ years,MORTGAGE,72000,Source Verified,01-10-2016,Charged Off,debt_consolidation,CA,18.13,0,700,704,10,0,12048,64.4,23,1
22075,22075,60,26.3,664.87,E,E5,5 years,OWN,48000,Not Verified,01-10-2017,Fully Paid,debt_consolidation,OR,26.26,0,720,724,12,0,25262,49.7,27,0
20000,20000,60,15.05,476.33,C,C4,10+ years,OWN,54000,Not Verified,01-06-2017,Fully Paid,debt_consolidation,IL,15.82,0,690,694,6,1,7484,56.7,17,0
5000,5000,36,12.61,167.54,C,C1,10+ years,OWN,73000,Not Verified,01-04-2018,Fully Paid,home_improvement,NJ,30.72,0,685,689,11,0,7310,28,24,0
15000,15000,60,14.65,354.1,C,C5,2 years,MORTGAGE,35000,Not Verified,01-05-2015,Fully Paid,credit_card,MT,16.36,0,705,709,9,0,19330,72.1,37,0
21975,21975,36,17.14,785.01,D,D4,10+ years,MORTGAGE,75000,Verified,01-11-2014,Fully Paid,debt_consolidation,NV,33.25,0,670,674,13,0,25650,67.1,26,0
23900,23900,60,16.55,588.21,D,D2,10+ years,MORTGAGE,51996,Source Verified,01-02-2015,Fully Paid,credit_card,MN,20.36,0,700,704,9,0,47247,84.4,18,0
29800,29800,36,18.49,1084.69,E,E2,10+ years,MORTGAGE,115000,Verified,01-12-2015,Charged Off,credit_card,TX,26.75,0,680,684,20,0,16258,63,49,1
24600,24600,60,18.2,627.36,E,E1,< 1 year,OWN,70000,Source Verified,01-11-2015,Fully Paid,debt_consolidation,NC,35.2,0,690,694,12,0,13401,43.4,17,0
8500,8500,36,10.99,278.24,B,B2,5 years,OWN,63000,Source Verified,01-09-2013,Fully Paid,debt_consolidation,CA,16.72,0,675,679,7,0,1277,91.2,18,0
8800,8800,36,11.47,290.07,B,B5,5 years,MORTGAGE,42000,Source Verified,01-04-2016,Fully Paid,debt_consolidation,IN,19.63,0,685,689,9,2,6642,54.4,21,0
12175,12175,60,8.99,252.68,B,B1,8 years,OWN,72000,Verified,01-08-2016,Fully Paid,credit_card,NV,9.66,0,710,714,12,0,0,0,30,0
10000,10000,60,19.99,264.89,D,D4,Unknown,MORTGAGE,52000,Not Verified,01-09-2016,Fully Paid,home_improvement,FL,8.79,0,690,694,8,0,288,1.4,14,0
3000,3000,36,20.49,112.25,E,E1,10+ years,RENT,33000,Verified,01-05-2013,Fully Paid,vacation,NY,21.57,3,665,669,10,0,17115,84.7,42,0
3500,3500,36,6.62,107.47,A,A2,7 years,MORTGAGE,50000,Not Verified,01-08-2013,Fully Paid,home_improvement,KY,2.09,0,790,794,4,0,2366,10,7,0
15000,15000,60,24.89,439.31,F,F4,5 years,RENT,55000,Verified,01-09-2013,Fully Paid,debt_consolidation,TX,24.04,1,690,694,9,0,8027,77.9,14,0
1750,1750,36,13.67,59.54,C,C4,10+ years,RENT,119522,Not Verified,01-11-2015,Fully Paid,medical,WA,28.72,0,660,664,11,0,10577,80.7,20,0
7000,7000,36,13.49,237.52,C,C2,10+ years,MORTGAGE,40000,Verified,01-07-2016,Charged Off,debt_consolidation,MA,15.48,1,725,729,14,0,10453,17.1,29,1
3000,3000,36,16.99,106.95,D,D1,10+ years,RENT,75000,Not Verified,01-10-2016,Fully Paid,debt_consolidation,AZ,21.81,0,715,719,10,0,9845,35,24,0
20000,20000,36,11.47,659.24,B,B5,2 years,MORTGAGE,114000,Not Verified,01-03-2016,Fully Paid,other,MD,12.23,1,665,669,8,0,8748,64.8,24,0
16650,16650,36,7.9,520.99,A,A4,10+ years,MORTGAGE,60000,Not Verified,01-04-2014,Fully Paid,credit_card,FL,16.94,0,705,709,14,0,13966,46.6,27,0
9950,9950,36,15.59,347.81,C,C5,< 1 year,RENT,92000,Source Verified,01-06-2016,Fully Paid,other,FL,0.67,0,725,729,11,0,1682,46.7,17,0
6000,6000,36,14.99,207.97,C,C5,Unknown,RENT,24000,Verified,01-01-2015,Fully Paid,credit_card,CA,39.25,0,675,679,11,0,4528,59.6,16,0
35000,35000,36,11.53,1154.66,B,B5,3 years,MORTGAGE,100000,Source Verified,01-08-2015,Fully Paid,debt_consolidation,OK,13.7,1,685,689,23,0,8943,24.8,50,0
5000,5000,36,8.9,158.77,A,A5,Unknown,MORTGAGE,70000,Source Verified,01-12-2011,Fully Paid,other,CA,16.17,1,700,704,9,0,8901,53,32,0
6000,6000,36,9.92,193.38,B,B2,10+ years,MORTGAGE,97000,Source Verified,01-04-2018,Fully Paid,home_improvement,GA,24.72,0,685,689,27,0,36194,60.7,45,0
10000,10000,36,14.09,342.22,B,B5,7 years,MORTGAGE,45000,Verified,01-04-2013,Fully Paid,credit_card,CA,30.77,0,700,704,7,0,13369,88,15,0
20000,20000,36,7.9,625.81,A,A4,Unknown,MORTGAGE,60000,Verified,01-11-2013,Fully Paid,credit_card,CA,16.1,1,690,694,9,0,9717,78.4,26,0
30000,30000,36,17.27,1073.62,D,D2,10+ years,MORTGAGE,79000,Verified,01-03-2016,Charged Off,debt_consolidation,IL,17.33,0,665,669,23,0,13209,78.2,26,1
5500,5500,36,11.22,180.64,B,B5,9 years,OWN,32000,Verified,01-12-2015,Fully Paid,credit_card,LA,25.51,0,680,684,10,0,9983,58.4,17,0
6300,6300,36,7.99,197.4,A,A5,< 1 year,RENT,40000,Verified,01-04-2017,Fully Paid,major_purchase,PA,7.32,0,715,719,9,0,3639,58.7,11,0
5500,5500,36,9.67,176.62,B,B1,4 years,RENT,27000,Not Verified,01-02-2014,Fully Paid,other,CA,29.16,0,680,684,9,0,7573,41.2,23,0
8000,8000,36,12.99,269.52,C,C1,10+ years,MORTGAGE,51000,Not Verified,01-11-2014,Fully Paid,debt_consolidation,IL,19.81,0,705,709,10,0,21478,68.6,25,0
4500,4500,36,18.55,163.94,D,D2,Unknown,RENT,80534,Verified,01-11-2013,Fully Paid,debt_consolidation,CT,16.24,2,670,674,5,0,3404,94.6,14,0
8000,8000,36,14.08,273.74,C,C3,9 years,OWN,40000,Source Verified,01-06-2017,Fully Paid,debt_consolidation,MI,19.66,0,670,674,8,1,6876,50.2,14,0
1500,1500,36,13.35,50.8,C,C2,10+ years,MORTGAGE,51200,Not Verified,01-08-2014,Fully Paid,debt_consolidation,AL,28.95,0,700,704,11,0,23134,90.7,33,0
15000,15000,60,13.67,346.47,C,C4,< 1 year,RENT,66000,Source Verified,01-11-2015,Charged Off,credit_card,NM,23.55,0,725,729,7,0,31220,84.6,26,1
15375,15375,60,13.35,352.59,C,C2,1 year,MORTGAGE,75000,Source Verified,01-07-2014,Fully Paid,small_business,CA,5.36,0,795,799,10,0,18877,52.9,26,0
9325,9325,36,15.81,326.97,C,C4,10+ years,RENT,19200,Verified,01-04-2012,Charged Off,debt_consolidation,OR,16.42,0,670,674,6,0,7333,57.3,11,1
10000,10000,36,7.62,311.62,A,A3,10+ years,RENT,60000,Not Verified,01-08-2012,Charged Off,debt_consolidation,NY,24.6,0,800,804,23,0,5803,13.7,46,1
7000,7000,36,8.18,219.94,B,B1,10+ years,MORTGAGE,39000,Source Verified,01-06-2015,Charged Off,debt_consolidation,PA,16.52,0,705,709,17,0,11879,25.3,27,1
3600,3600,36,10.99,117.85,B,B3,< 1 year,MORTGAGE,39000,Not Verified,01-05-2014,Fully Paid,credit_card,PA,22.06,1,685,689,14,1,6727,30,34,0
9600,9600,36,7.99,300.79,A,A5,4 years,MORTGAGE,70000,Not Verified,01-12-2016,Fully Paid,debt_consolidation,WI,20.74,0,770,774,25,0,15753,10.9,51,0
40000,40000,36,11.99,1328.39,C,C1,10+ years,MORTGAGE,150000,Verified,01-03-2016,Fully Paid,debt_consolidation,KY,11.32,0,685,689,15,0,51393,78.1,32,0
12000,12000,36,11.53,395.89,B,B5,10+ years,RENT,52000,Source Verified,01-09-2015,Fully Paid,debt_consolidation,WI,7.5,0,685,689,4,0,10382,97,6,0
22500,22500,36,16.55,797.16,D,D2,10+ years,RENT,72400,Verified,01-03-2015,Charged Off,debt_consolidation,CA,19.59,0,660,664,27,1,17244,67.6,53,1
2500,2500,36,10.75,81.56,B,B4,10+ years,MORTGAGE,70000,Source Verified,01-03-2016,Fully Paid,home_improvement,FL,21.71,1,665,669,16,0,8855,56.4,41,0
7000,7000,36,6.49,214.52,A,A2,3 years,RENT,66500,Not Verified,01-03-2016,Fully Paid,credit_card,MD,10.09,0,685,689,8,0,11426,57.7,13,0
7800,7800,36,18.92,285.61,D,D4,8 years,MORTGAGE,85000,Source Verified,01-04-2014,Fully Paid,other,TX,23.87,0,705,709,13,0,20873,70.3,23,0
20000,20000,60,16.29,489.45,D,D2,2 years,MORTGAGE,75000,Source Verified,01-05-2014,Fully Paid,debt_consolidation,NC,3.82,0,660,664,11,3,5885,35,42,0
25000,25000,60,12.12,557.63,B,B3,8 years,MORTGAGE,100000,Source Verified,01-06-2013,Fully Paid,debt_consolidation,NV,16.02,1,710,714,6,0,37121,90,17,0
9600,9600,36,8.24,301.9,B,B1,1 year,RENT,70000,Not Verified,01-04-2017,Fully Paid,debt_consolidation,WA,9.51,0,685,689,30,0,5690,31.6,42,0
8000,8000,36,8.18,251.36,B,B1,< 1 year,MORTGAGE,52000,Not Verified,01-06-2015,Fully Paid,other,NM,25.41,0,695,699,25,0,4993,47.6,30,0
5000,5000,36,9.16,159.38,B,B2,10+ years,OWN,52000,Source Verified,01-03-2016,Fully Paid,home_improvement,LA,19.94,1,680,684,9,0,9963,53.3,19,0
10000,10000,36,8.9,317.54,A,A5,7 years,MORTGAGE,65000,Source Verified,01-04-2014,Fully Paid,credit_card,GA,29.95,0,700,704,13,0,25063,49.2,28,0
26675,26675,36,11.49,879.51,B,B5,2 years,MORTGAGE,175000,Source Verified,01-11-2016,Fully Paid,debt_consolidation,CA,23.72,0,680,684,13,0,226099,72.4,33,0
5000,5000,36,10.42,162.33,B,B3,10+ years,MORTGAGE,125000,Not Verified,01-06-2017,Charged Off,home_improvement,NJ,12.92,3,660,664,13,0,14076,47,37,1
3000,3000,36,11.99,99.63,B,B5,1 year,RENT,52000,Not Verified,01-01-2015,Charged Off,debt_consolidation,MN,16.94,1,690,694,9,0,5084,47.1,27,1
12000,12000,36,13.53,407.4,B,B5,2 years,RENT,91600,Verified,01-12-2013,Fully Paid,debt_consolidation,FL,13.91,0,675,679,13,1,7326,44.4,27,0
18900,18900,36,13.35,640.01,C,C2,3 years,MORTGAGE,45000,Not Verified,01-07-2014,Fully Paid,debt_consolidation,NY,15.6,0,695,699,10,0,24164,83,13,0
25525,25525,36,25.89,1026.93,G,G3,3 years,RENT,90000,Source Verified,01-01-2015,Fully Paid,small_business,MA,16.68,0,720,724,8,0,2755,23.3,9,0
12000,12000,36,14.08,410.6,C,C3,Unknown,MORTGAGE,56000,Not Verified,01-12-2017,Charged Off,other,TN,22.56,2,695,699,13,0,17519,41.3,32,1
3000,3000,36,12.99,101.07,B,B5,< 1 year,MORTGAGE,73000,Source Verified,01-02-2014,Fully Paid,home_improvement,OH,26.29,0,675,679,12,0,20543,82.2,21,0
10000,10000,36,14.99,346.61,C,C4,2 years,RENT,37000,Verified,01-12-2016,Fully Paid,credit_card,NC,17.94,0,730,734,6,0,12530,22.5,6,0
8000,8000,36,7.97,250.59,A,A5,10+ years,MORTGAGE,117000,Source Verified,01-06-2017,Fully Paid,credit_card,RI,16.45,0,715,719,10,0,5675,21,23,0
7625,7625,36,20.99,287.24,E,E4,6 years,RENT,107500,Source Verified,01-08-2014,Fully Paid,debt_consolidation,CA,10.67,1,670,674,11,1,4807,40.7,27,0
13500,13500,36,7.24,418.33,A,A3,Unknown,OWN,90000,Source Verified,01-03-2017,Fully Paid,credit_card,MD,9.8,0,720,724,8,1,41291,55.3,12,0
10000,10000,36,12.12,332.72,B,B3,6 years,RENT,34000,Not Verified,01-06-2013,Fully Paid,credit_card,CO,10.52,0,685,689,4,0,10643,68.7,6,0
10800,10800,36,12.29,360.22,C,C1,9 years,MORTGAGE,145000,Verified,01-09-2015,Fully Paid,debt_consolidation,TX,27.1,3,665,669,13,0,7869,63,39,0
7000,7000,36,7.46,217.62,A,A4,< 1 year,MORTGAGE,50000,Source Verified,01-05-2018,Fully Paid,debt_consolidation,MA,8.4,0,705,709,10,0,10304,34.9,11,0
11200,11200,36,10.49,363.98,B,B3,5 years,MORTGAGE,48728,Verified,01-09-2016,Fully Paid,debt_consolidation,MI,20.57,0,680,684,23,0,12551,28.3,52,0
16350,16350,60,29.99,528.88,F,F3,9 years,RENT,83000,Not Verified,01-12-2016,Fully Paid,debt_consolidation,MA,30,0,755,759,11,0,11697,33,18,0
8000,8000,36,6.49,245.16,A,A2,10+ years,MORTGAGE,55000,Source Verified,01-05-2016,Fully Paid,medical,TN,28.15,2,685,689,8,0,21896,84,17,0
30000,30000,60,18.99,778.06,D,D4,10+ years,MORTGAGE,85297,Source Verified,01-04-2016,Fully Paid,car,MO,18.13,0,750,754,10,0,6911,31.4,22,0
3000,3000,36,7.99,94,A,A5,10+ years,MORTGAGE,75000,Source Verified,01-12-2016,Fully Paid,credit_card,VA,11.01,0,700,704,10,1,4031,24.7,13,0
20000,20000,60,11.47,439.56,B,B5,3 years,MORTGAGE,120000,Not Verified,01-03-2016,Charged Off,home_improvement,CA,12.37,0,775,779,27,0,4300,4.9,34,1
24000,24000,36,6.62,736.89,A,A2,10+ years,MORTGAGE,88000,Verified,01-08-2013,Fully Paid,debt_consolidation,PA,26.09,0,730,734,10,0,33493,78.5,29,0
5000,5000,36,15.81,175.32,C,C4,10+ years,MORTGAGE,135000,Verified,01-02-2012,Fully Paid,home_improvement,NC,7.97,0,665,669,13,0,15311,78.5,34,0
2950,2950,36,11.53,97.33,B,B5,10+ years,MORTGAGE,46000,Not Verified,01-04-2015,Fully Paid,debt_consolidation,FL,4.85,0,725,729,7,0,2018,15.3,23,0
17275,17275,60,15.41,414.7,D,D1,Unknown,OWN,48000,Not Verified,01-11-2015,Charged Off,debt_consolidation,TX,31.58,1,675,679,20,0,15042,43.2,28,1
12750,12750,36,14.08,436.27,C,C3,10+ years,MORTGAGE,48000,Verified,01-08-2017,Fully Paid,debt_consolidation,NY,29.4,0,705,709,9,0,7489,47,18,0
12775,12775,36,7.89,399.68,A,A5,10+ years,MORTGAGE,91000,Not Verified,01-06-2015,Fully Paid,debt_consolidation,CT,9.57,0,740,744,17,0,18670,29.8,30,0
10000,10000,36,11.14,328.06,B,B2,< 1 year,MORTGAGE,50000,Not Verified,01-03-2013,Fully Paid,debt_consolidation,VA,24.07,0,705,709,8,0,14921,78.9,38,0
35000,35000,36,12.59,1172.39,C,C2,10+ years,MORTGAGE,150000,Source Verified,01-11-2015,Fully Paid,debt_consolidation,KS,14.16,1,680,684,21,0,25146,60.3,49,0
19200,19200,36,9.75,617.28,B,B3,10+ years,RENT,51000,Verified,01-06-2016,Fully Paid,debt_consolidation,NC,29.08,0,665,669,11,0,7510,71.5,19,0
7225,7225,36,13.67,245.78,C,C3,3 years,MORTGAGE,85000,Source Verified,01-02-2016,Fully Paid,credit_card,TX,16.02,1,660,664,6,0,6034,75.4,24,0
35000,35000,36,13.99,1196.05,C,C4,10+ years,MORTGAGE,92000,Verified,01-05-2015,Fully Paid,debt_consolidation,NY,25.25,2,685,689,13,3,27177,69.2,32,0
6000,6000,36,9.44,192.03,B,B1,< 1 year,OWN,81800,Not Verified,01-08-2017,Fully Paid,debt_consolidation,TX,17.18,0,705,709,17,0,16337,32.5,36,0
9000,9000,36,10.99,294.61,B,B3,5 years,RENT,58000,Not Verified,01-10-2014,Fully Paid,debt_consolidation,AZ,14.19,0,685,689,9,0,8496,46.2,33,0
20000,20000,36,10.78,652.7,B,B4,10+ years,MORTGAGE,110000,Not Verified,01-01-2016,Fully Paid,home_improvement,NY,8.87,0,695,699,8,0,16732,69.4,25,0
7200,7200,36,12.73,241.67,C,C1,2 years,RENT,34099.2,Verified,01-05-2010,Fully Paid,debt_consolidation,CO,23.86,0,690,694,11,0,5914,47.7,17,0
28000,28000,36,13.35,948.16,C,C2,3 years,MORTGAGE,235000,Source Verified,01-05-2014,Fully Paid,credit_card,NJ,9.56,0,680,684,18,0,17523,63.5,22,0
8400,8400,36,9.16,267.75,B,B2,5 years,RENT,40000,Source Verified,01-02-2016,Fully Paid,debt_consolidation,TX,15.66,1,700,704,5,0,4052,59.6,7,0
3600,3600,36,8.18,113.12,B,B1,7 years,MORTGAGE,225000,Source Verified,01-10-2015,Fully Paid,home_improvement,NY,17.44,1,670,674,15,0,40040,64.9,27,0
8000,8000,36,12.18,266.4,B,B4,2 years,RENT,50000,Not Verified,01-10-2009,Fully Paid,debt_consolidation,IL,8.54,0,700,704,10,0,7690,65.6,14,0
11200,11200,60,11.99,249.09,C,C1,10+ years,MORTGAGE,80000,Not Verified,01-05-2016,Fully Paid,debt_consolidation,NY,15.72,2,690,694,14,0,14760,40,37,0
7000,7000,36,11.99,232.47,B,B5,4 years,MORTGAGE,38000,Not Verified,01-01-2018,Fully Paid,credit_card,GA,26,0,685,689,10,0,16532,80.3,22,0
16000,16000,60,16.78,395.76,C,C5,7 years,MORTGAGE,68000,Verified,01-09-2013,Fully Paid,credit_card,NY,17.38,0,690,694,15,0,39311,83.1,33,0
6000,6000,36,13.33,203.12,C,C3,2 years,RENT,65000,Source Verified,01-05-2015,Fully Paid,debt_consolidation,NV,18.52,0,685,689,5,0,14926,64.1,17,0
9700,9700,36,11.47,319.73,B,B5,< 1 year,RENT,48534.46,Not Verified,01-03-2016,Fully Paid,debt_consolidation,MA,38.85,0,710,714,19,0,6986,32.5,48,0
19350,19350,60,15.61,466.56,D,D1,10+ years,MORTGAGE,55000,Not Verified,01-03-2015,Fully Paid,credit_card,SC,23.7,1,665,669,19,1,21120,60.3,31,0
5000,5000,36,22.15,191.35,E,E5,10+ years,RENT,22000,Verified,01-08-2014,Fully Paid,other,NY,15.55,0,690,694,4,0,10907,97.4,6,0
19200,19200,36,15.61,671.33,D,D1,10+ years,RENT,67000,Verified,01-05-2015,Fully Paid,credit_card,NY,14.41,0,710,714,19,0,14641,28.5,21,0
20000,20000,60,17.57,503.21,D,D4,9 years,MORTGAGE,54000,Source Verified,01-04-2015,Fully Paid,other,IL,19.42,0,750,754,10,0,3344,21.7,31,0
7000,7000,36,14.07,239.49,E,E3,10+ years,RENT,44241.6,Not Verified,01-11-2007,Does not meet the credit policy. Status:Fully Paid,car,FL,14.92,2,650,654,3,0,0,0,17,0
9800,9800,36,14.98,339.63,C,C3,< 1 year,MORTGAGE,58000,Not Verified,01-02-2014,Fully Paid,credit_card,FL,27.08,0,660,664,13,0,8590,40.5,39,0
10000,10000,36,8.39,315.17,B,B1,2 years,RENT,41600,Not Verified,01-02-2016,Fully Paid,debt_consolidation,CA,6.63,0,670,674,10,0,10073,23.1,13,0
7500,7500,36,7.89,234.65,A,A5,< 1 year,OWN,94000,Source Verified,01-06-2015,Fully Paid,car,OK,19.03,0,705,709,7,0,20034,83.5,48,0
35000,35000,36,7.26,1084.87,A,A4,< 1 year,MORTGAGE,190000,Source Verified,01-09-2015,Fully Paid,credit_card,NJ,12.06,0,735,739,7,0,56585,46.5,18,0
19425,19425,60,16.55,478.08,D,D2,10+ years,MORTGAGE,45698,Not Verified,01-11-2015,Fully Paid,debt_consolidation,MD,17.94,0,700,704,12,0,21110,57.8,18,0
10000,10000,36,16.29,353.01,D,D1,Unknown,OWN,28000,Verified,01-06-2016,Charged Off,home_improvement,SC,33.74,0,670,674,7,0,11877,83.6,18,1
5000,5000,36,11.53,164.96,B,B5,1 year,RENT,42000,Not Verified,01-05-2015,Fully Paid,debt_consolidation,KY,17.86,0,675,679,5,0,6034,51.6,9,0
5000,5000,36,9.17,159.4,B,B2,4 years,RENT,55000,Source Verified,01-04-2015,Fully Paid,credit_card,CO,15.01,0,665,669,7,0,4366,53.9,10,0
7750,7750,36,15.1,269.04,C,C2,3 years,MORTGAGE,60000,Source Verified,01-11-2013,Fully Paid,debt_consolidation,LA,6.02,0,675,679,8,1,3043,84.5,16,0
2000,2000,36,8.08,62.75,A,A5,< 1 year,RENT,40000,Not Verified,01-05-2018,Fully Paid,debt_consolidation,OH,9.93,0,740,744,4,0,1441,17.8,5,0
21000,21000,36,12.39,701.42,C,C1,10+ years,MORTGAGE,110000,Source Verified,01-02-2015,Fully Paid,debt_consolidation,NC,13.07,0,700,704,12,0,14802,51.9,31,0
11200,11200,60,16.2,273.56,C,C4,5 years,MORTGAGE,48000,Verified,01-11-2013,Charged Off,debt_consolidation,GA,28.78,2,690,694,15,0,16914,72,26,1
12125,12125,36,13.99,414.35,C,C3,10+ years,MORTGAGE,125000,Source Verified,01-07-2016,Charged Off,debt_consolidation,OH,15.91,0,690,694,11,1,3977,23.7,38,1
17400,17400,60,22.35,484.04,F,F5,< 1 year,RENT,211000,Source Verified,01-11-2011,Fully Paid,debt_consolidation,WA,17.64,2,680,684,4,0,13080,98.3,35,0
25000,25000,36,8.39,787.92,A,A5,3 years,OWN,100000,Source Verified,01-08-2014,Fully Paid,credit_card,MN,9.92,0,715,719,10,0,43664,72.2,19,0
5000,5000,36,9.17,159.4,B,B2,Unknown,MORTGAGE,40000,Not Verified,01-10-2015,Fully Paid,debt_consolidation,FL,32,0,720,724,9,0,31471,46.7,20,0
15000,15000,36,12.79,503.9,C,C1,2 years,MORTGAGE,60000,Not Verified,01-09-2016,Charged Off,home_improvement,TX,15.6,1,675,679,15,0,13882,33.7,28,1
8650,8650,36,21.99,330.31,E,E4,8 years,RENT,31000,Source Verified,01-04-2014,Fully Paid,other,NY,6.31,0,670,674,4,0,5124,59.6,14,0
11200,11200,60,14.99,266.39,C,C5,10+ years,MORTGAGE,70000,Verified,01-07-2014,Charged Off,debt_consolidation,TX,5.37,0,675,679,5,0,6438,48,8,1
12000,12000,36,6.89,369.93,A,A3,3 years,OWN,91000,Not Verified,01-07-2015,Fully Paid,credit_card,CA,21.81,0,765,769,12,0,4586,10.2,20,0
3000,3000,36,12.99,101.07,C,C2,2 years,RENT,26780,Verified,01-03-2016,Fully Paid,other,NC,25.28,0,685,689,8,0,14980,96.6,24,0
10000,10000,60,9.17,208.41,B,B2,4 years,RENT,80000,Source Verified,01-01-2016,Fully Paid,credit_card,TX,8.04,0,695,699,6,0,9254,41,10,0
